item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,2,unambiguous,long,object,nonfinal,9,7,fidgeting,21.944568157196045
critical,2,unambiguous,long,object,nonfinal,9,8,restlessly,16.122891426086426
critical,2,unambiguous,long,object,nonfinal,9,9,cried,17.422937393188477
critical,2,unambiguous,long,object,nonfinal,9,10,loudly,11.75623893737793
critical,2,unambiguous,long,object,nonfinal,9,11,in,3.850474119186402
critical,2,unambiguous,long,object,nonfinal,9,12,her,2.221278429031372
critical,2,unambiguous,long,object,nonfinal,9,13,crib.,17.499369144439697
critical,2,unambiguous,short,object,nonfinal,7,0,While,18.605693817138672
critical,2,unambiguous,short,object,nonfinal,7,1,the,2.951959609985352
critical,2,unambiguous,short,object,nonfinal,7,2,mom,15.0741548538208
critical,2,unambiguous,short,object,nonfinal,7,3,dressed,13.653298377990724
critical,2,unambiguous,short,object,nonfinal,7,4,herself,4.736484527587891
critical,2,unambiguous,short,object,nonfinal,7,5,the,9.60558032989502
critical,2,unambiguous,short,object,nonfinal,7,6,baby,8.318567276000977
critical,2,unambiguous,short,object,nonfinal,7,7,cried,11.78195095062256
critical,2,unambiguous,short,object,nonfinal,7,8,loudly,10.86406421661377
critical,2,unambiguous,short,object,nonfinal,7,9,in,3.943988561630249
critical,2,unambiguous,short,object,nonfinal,7,10,her,2.0257959365844727
critical,2,unambiguous,short,object,nonfinal,7,11,crib.,16.182416796684265
critical,3,ambiguous,long,,final,10,0,When,15.87193489074707
critical,3,ambiguous,long,,final,10,1,the,3.997878313064575
critical,3,ambiguous,long,,final,10,2,stern,17.358657836914062
critical,3,ambiguous,long,,final,10,3,boss,11.812946319580078
critical,3,ambiguous,long,,final,10,4,entered,10.425373077392578
critical,3,ambiguous,long,,final,10,5,the,1.0570136308670044
critical,3,ambiguous,long,,final,10,6,office,3.2763547897338867
critical,3,ambiguous,long,,final,10,7,bustling,17.609086513519287
critical,3,ambiguous,long,,final,10,8,with,0.7771744728088379
critical,3,ambiguous,long,,final,10,9,activity,12.588359832763672
critical,3,ambiguous,long,,final,10,10,quieted.,26.98308205604553
critical,3,ambiguous,short,,final,7,0,When,15.87193489074707
critical,3,ambiguous,short,,final,7,1,the,3.997878313064575
critical,3,ambiguous,short,,final,7,2,stern,17.358657836914062
critical,3,ambiguous,short,,final,7,3,boss,11.812946319580078
critical,3,ambiguous,short,,final,7,4,entered,10.425373077392578
critical,3,ambiguous,short,,final,7,5,the,1.0570136308670044
critical,3,ambiguous,short,,final,7,6,office,3.2763547897338867
critical,3,ambiguous,short,,final,7,7,quieted.,31.82576036453247
critical,3,unambiguous,long,comma,final,10,0,When,15.87193489074707
critical,3,unambiguous,long,comma,final,10,1,the,3.997878313064575
critical,3,unambiguous,long,comma,final,10,2,stern,17.358657836914062
critical,3,unambiguous,long,comma,final,10,3,boss,11.812946319580078
critical,3,unambiguous,long,comma,final,10,4,"entered,",14.933794975280762
critical,3,unambiguous,long,comma,final,10,5,the,2.945795774459839
critical,3,unambiguous,long,comma,final,10,6,office,8.619891166687012
critical,3,unambiguous,long,comma,final,10,7,bustling,15.327929973602297
critical,3,unambiguous,long,comma,final,10,8,with,1.148590922355652
critical,3,unambiguous,long,comma,final,10,9,activity,11.959293365478516
critical,3,unambiguous,long,comma,final,10,10,quieted.,23.196359515190125
critical,3,unambiguous,short,comma,final,7,0,When,15.87193489074707
critical,3,unambiguous,short,comma,final,7,1,the,3.997878313064575
critical,3,unambiguous,short,comma,final,7,2,stern,17.358657836914062
critical,3,unambiguous,short,comma,final,7,3,boss,11.812946319580078
critical,3,unambiguous,short,comma,final,7,4,"entered,",14.933794975280762
critical,3,unambiguous,short,comma,final,7,5,the,2.945795774459839
critical,3,unambiguous,short,comma,final,7,6,office,8.619891166687012
critical,3,unambiguous,short,comma,final,7,7,quieted.,20.50926911830902
critical,3,unambiguous,long,object,final,12,0,When,15.87193489074707
critical,3,unambiguous,long,object,final,12,1,the,3.997878313064575
critical,3,unambiguous,long,object,final,12,2,stern,17.358657836914062
critical,3,unambiguous,long,object,final,12,3,boss,11.812946319580078
critical,3,unambiguous,long,object,final,12,4,entered,10.425373077392578
critical,3,unambiguous,long,object,final,12,5,the,1.0570136308670044
critical,3,unambiguous,long,object,final,12,6,room,5.509608745574951
critical,3,unambiguous,long,object,final,12,7,the,7.062020301818848
critical,3,unambiguous,long,object,final,12,8,office,8.997119903564453
critical,3,unambiguous,long,object,final,12,9,bustling,16.54502820968628
critical,3,unambiguous,long,object,final,12,10,with,1.5307501554489136
critical,3,unambiguous,long,object,final,12,11,activity,12.408198356628418
critical,3,unambiguous,long,object,final,12,12,quieted.,23.410684823989868
critical,3,unambiguous,short,object,final,9,0,When,15.87193489074707
critical,3,unambiguous,short,object,final,9,1,the,3.997878313064575
critical,3,unambiguous,short,object,final,9,2,stern,17.358657836914062
critical,3,unambiguous,short,object,final,9,3,boss,11.812946319580078
critical,3,unambiguous,short,object,final,9,4,entered,10.425373077392578
critical,3,unambiguous,short,object,final,9,5,the,1.0570136308670044
critical,3,unambiguous,short,object,final,9,6,room,5.509608745574951
critical,3,unambiguous,short,object,final,9,7,the,7.062020301818848
critical,3,unambiguous,short,object,final,9,8,office,8.997119903564453
critical,3,unambiguous,short,object,final,9,9,quieted.,20.50469061732292
critical,3,ambiguous,long,,nonfinal,10,0,When,15.87193489074707
critical,3,ambiguous,long,,nonfinal,10,1,the,3.997878313064575
critical,3,ambiguous,long,,nonfinal,10,2,stern,17.358657836914062
critical,3,ambiguous,long,,nonfinal,10,3,boss,11.812946319580078
critical,3,ambiguous,long,,nonfinal,10,4,entered,10.425373077392578
critical,3,ambiguous,long,,nonfinal,10,5,the,1.0570136308670044
critical,3,ambiguous,long,,nonfinal,10,6,office,3.2763547897338867
critical,3,ambiguous,long,,nonfinal,10,7,bustling,17.609086513519287
critical,3,ambiguous,long,,nonfinal,10,8,with,0.7771744728088379
critical,3,ambiguous,long,,nonfinal,10,9,activity,12.588359832763672
critical,3,ambiguous,long,,nonfinal,10,10,quieted,21.543741464614868
critical,3,ambiguous,long,,nonfinal,10,11,down,3.114157199859619
critical,3,ambiguous,long,,nonfinal,10,12,quickly.,13.470495462417604
critical,3,ambiguous,short,,nonfinal,7,0,When,15.87193489074707
critical,3,ambiguous,short,,nonfinal,7,1,the,3.997878313064575
critical,3,ambiguous,short,,nonfinal,7,2,stern,17.358657836914062
critical,3,ambiguous,short,,nonfinal,7,3,boss,11.812946319580078
critical,3,ambiguous,short,,nonfinal,7,4,entered,10.425373077392578
critical,3,ambiguous,short,,nonfinal,7,5,the,1.0570136308670044
critical,3,ambiguous,short,,nonfinal,7,6,office,3.2763547897338867
critical,3,ambiguous,short,,nonfinal,7,7,quieted,22.60498094558716
critical,3,ambiguous,short,,nonfinal,7,8,down,2.5662782192230225
critical,3,ambiguous,short,,nonfinal,7,9,quickly.,13.55379557609558
critical,3,unambiguous,long,comma,nonfinal,10,0,When,15.87193489074707
critical,3,unambiguous,long,comma,nonfinal,10,1,the,3.997878313064575
critical,3,unambiguous,long,comma,nonfinal,10,2,stern,17.358657836914062
critical,3,unambiguous,long,comma,nonfinal,10,3,boss,11.812946319580078
critical,3,unambiguous,long,comma,nonfinal,10,4,"entered,",14.933794975280762
critical,3,unambiguous,long,comma,nonfinal,10,5,the,2.945795774459839
critical,3,unambiguous,long,comma,nonfinal,10,6,office,8.619891166687012
critical,3,unambiguous,long,comma,nonfinal,10,7,bustling,15.327929973602297
critical,3,unambiguous,long,comma,nonfinal,10,8,with,1.148590922355652
