item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,3,ambiguous,long,object,nonfinal,11,11,boiled,14.571783065795898
critical,3,ambiguous,long,object,nonfinal,11,12,over.,12.193952560424805
critical,3,unambiguous,short,object,nonfinal,9,0,While,22.07107925415039
critical,3,unambiguous,short,object,nonfinal,9,1,the,2.881178617477417
critical,3,unambiguous,short,object,nonfinal,9,2,new,7.020120620727539
critical,3,unambiguous,short,object,nonfinal,9,3,chef,14.122138023376465
critical,3,unambiguous,short,object,nonfinal,9,4,cooked,12.099157333374023
critical,3,unambiguous,short,object,nonfinal,9,5,the,4.100519180297852
critical,3,unambiguous,short,object,nonfinal,9,6,appetizers,9.827741026878355
critical,3,unambiguous,short,object,nonfinal,9,7,the,6.76028299331665
critical,3,unambiguous,short,object,nonfinal,9,8,stew,15.03611946105957
critical,3,unambiguous,short,object,nonfinal,9,9,boiled,12.24645709991455
critical,3,unambiguous,short,object,nonfinal,9,10,over.,5.790918588638306
critical,3,unambiguous,long,object,nonfinal,13,0,While,22.07107925415039
critical,3,unambiguous,long,object,nonfinal,13,1,the,2.881178617477417
critical,3,unambiguous,long,object,nonfinal,13,2,new,7.020120620727539
critical,3,unambiguous,long,object,nonfinal,13,3,chef,14.122138023376465
critical,3,unambiguous,long,object,nonfinal,13,4,cooked,12.099157333374023
critical,3,unambiguous,long,object,nonfinal,13,5,the,4.100519180297852
critical,3,unambiguous,long,object,nonfinal,13,6,appetizers,9.827741026878355
critical,3,unambiguous,long,object,nonfinal,13,7,the,6.76028299331665
critical,3,unambiguous,long,object,nonfinal,13,8,stew,15.03611946105957
critical,3,unambiguous,long,object,nonfinal,13,9,with,9.705185890197754
critical,3,unambiguous,long,object,nonfinal,13,10,lamb,7.93433141708374
critical,3,unambiguous,long,object,nonfinal,13,11,and,2.2140674591064453
critical,3,unambiguous,long,object,nonfinal,13,12,vegetables,2.829860210418701
critical,3,unambiguous,long,object,nonfinal,13,13,boiled,12.56006908416748
critical,3,unambiguous,long,object,nonfinal,13,14,over.,9.565886974334717
critical,4,ambiguous,short,comma,nonfinal,6,0,As,18.92782974243164
critical,4,ambiguous,short,comma,nonfinal,6,1,the,3.4079036712646484
critical,4,ambiguous,short,comma,nonfinal,6,2,child,11.64427375793457
critical,4,ambiguous,short,comma,nonfinal,6,3,showered,19.0783269405365
critical,4,ambiguous,short,comma,nonfinal,6,4,the,5.59183406829834
critical,4,ambiguous,short,comma,nonfinal,6,5,cat,7.556854248046875
critical,4,ambiguous,short,comma,nonfinal,6,6,ran,11.758742332458496
critical,4,ambiguous,short,comma,nonfinal,6,7,around,5.911938190460205
critical,4,ambiguous,short,comma,nonfinal,6,8,the,0.7515215277671814
critical,4,ambiguous,short,comma,nonfinal,6,9,room.,5.657418966293335
critical,4,ambiguous,long,comma,nonfinal,8,0,As,18.92782974243164
critical,4,ambiguous,long,comma,nonfinal,8,1,the,3.4079036712646484
critical,4,ambiguous,long,comma,nonfinal,8,2,child,11.64427375793457
critical,4,ambiguous,long,comma,nonfinal,8,3,showered,19.0783269405365
critical,4,ambiguous,long,comma,nonfinal,8,4,the,5.59183406829834
critical,4,ambiguous,long,comma,nonfinal,8,5,cat,7.556854248046875
critical,4,ambiguous,long,comma,nonfinal,8,6,complaining,18.76933860778809
critical,4,ambiguous,long,comma,nonfinal,8,7,loudly,7.860871315002441
critical,4,ambiguous,long,comma,nonfinal,8,8,ran,18.480283737182617
critical,4,ambiguous,long,comma,nonfinal,8,9,around,6.292682647705078
critical,4,ambiguous,long,comma,nonfinal,8,10,the,0.4932132065296173
critical,4,ambiguous,long,comma,nonfinal,8,11,room.,5.785609245300293
critical,4,unambiguous,short,comma,nonfinal,6,0,As,18.92782974243164
critical,4,unambiguous,short,comma,nonfinal,6,1,the,3.4079036712646484
critical,4,unambiguous,short,comma,nonfinal,6,2,child,11.64427375793457
critical,4,unambiguous,short,comma,nonfinal,6,3,"showered,",21.45546555519104
critical,4,unambiguous,short,comma,nonfinal,6,4,the,2.346465349197388
critical,4,unambiguous,short,comma,nonfinal,6,5,cat,9.47938346862793
critical,4,unambiguous,short,comma,nonfinal,6,6,ran,6.36489200592041
critical,4,unambiguous,short,comma,nonfinal,6,7,around,4.85698127746582
critical,4,unambiguous,short,comma,nonfinal,6,8,the,0.732750654220581
critical,4,unambiguous,short,comma,nonfinal,6,9,room.,5.495133399963379
critical,4,unambiguous,long,comma,nonfinal,8,0,As,18.92782974243164
critical,4,unambiguous,long,comma,nonfinal,8,1,the,3.4079036712646484
critical,4,unambiguous,long,comma,nonfinal,8,2,child,11.64427375793457
critical,4,unambiguous,long,comma,nonfinal,8,3,"showered,",21.45546555519104
critical,4,unambiguous,long,comma,nonfinal,8,4,the,2.346465349197388
critical,4,unambiguous,long,comma,nonfinal,8,5,cat,9.47938346862793
critical,4,unambiguous,long,comma,nonfinal,8,6,complaining,20.250730514526367
critical,4,unambiguous,long,comma,nonfinal,8,7,loudly,5.2845659255981445
critical,4,unambiguous,long,comma,nonfinal,8,8,ran,16.249433517456055
critical,4,unambiguous,long,comma,nonfinal,8,9,around,4.7751946449279785
critical,4,unambiguous,long,comma,nonfinal,8,10,the,0.4355453848838806
critical,4,unambiguous,long,comma,nonfinal,8,11,room.,4.340715408325195
critical,5,ambiguous,short,comma,final,6,0,When,20.03999710083008
critical,5,ambiguous,short,comma,final,6,1,the,4.025615692138672
critical,5,ambiguous,short,comma,final,6,2,family,10.614103317260742
critical,5,ambiguous,short,comma,final,6,3,moved,5.744887828826904
critical,5,ambiguous,short,comma,final,6,4,the,8.409164428710938
critical,5,ambiguous,short,comma,final,6,5,vases,16.926583766937256
critical,5,ambiguous,short,comma,final,6,6,broke.,13.16636562347412
critical,5,ambiguous,long,comma,final,9,0,When,20.03999710083008
critical,5,ambiguous,long,comma,final,9,1,the,4.025615692138672
critical,5,ambiguous,long,comma,final,9,2,family,10.614103317260742
critical,5,ambiguous,long,comma,final,9,3,moved,5.744887828826904
critical,5,ambiguous,long,comma,final,9,4,the,8.409164428710938
critical,5,ambiguous,long,comma,final,9,5,vases,16.926583766937256
critical,5,ambiguous,long,comma,final,9,6,made,8.838793754577637
critical,5,ambiguous,long,comma,final,9,7,of,2.439589023590088
critical,5,ambiguous,long,comma,final,9,8,porcelain,7.754667639732361
critical,5,ambiguous,long,comma,final,9,9,broke.,16.3123379945755
critical,5,unambiguous,short,comma,final,6,0,When,20.03999710083008
critical,5,unambiguous,short,comma,final,6,1,the,4.025615692138672
critical,5,unambiguous,short,comma,final,6,2,family,10.614103317260742
critical,5,unambiguous,short,comma,final,6,3,"moved,",13.122456550598145
critical,5,unambiguous,short,comma,final,6,4,the,2.877392292022705
critical,5,unambiguous,short,comma,final,6,5,vases,16.93302345275879
critical,5,unambiguous,short,comma,final,6,6,broke.,10.496924996376038
critical,5,unambiguous,long,comma,final,9,0,When,20.03999710083008
critical,5,unambiguous,long,comma,final,9,1,the,4.025615692138672
critical,5,unambiguous,long,comma,final,9,2,family,10.614103317260742
critical,5,unambiguous,long,comma,final,9,3,"moved,",13.122456550598145
critical,5,unambiguous,long,comma,final,9,4,the,2.877392292022705
critical,5,unambiguous,long,comma,final,9,5,vases,16.93302345275879
critical,5,unambiguous,long,comma,final,9,6,made,8.408853530883789
critical,5,unambiguous,long,comma,final,9,7,of,4.346092224121094
critical,5,unambiguous,long,comma,final,9,8,porcelain,7.197757325600833
critical,5,unambiguous,long,comma,final,9,9,broke.,12.262897968292236
critical,6,ambiguous,short,comma,nonfinal,7,0,After,20.946901321411133
critical,6,ambiguous,short,comma,nonfinal,7,1,the,3.189235210418701
critical,6,ambiguous,short,comma,nonfinal,7,2,new,9.022818565368652
critical,6,ambiguous,short,comma,nonfinal,7,3,doctor,14.082900047302246
critical,6,ambiguous,short,comma,nonfinal,7,4,left,7.20102071762085
critical,6,ambiguous,short,comma,nonfinal,7,5,the,2.5286431312561035
critical,6,ambiguous,short,comma,nonfinal,7,6,operation,8.875579833984375
critical,6,ambiguous,short,comma,nonfinal,7,7,appeared,13.35313892364502
critical,6,ambiguous,short,comma,nonfinal,7,8,more,8.36079216003418
critical,6,ambiguous,short,comma,nonfinal,7,9,likely,8.40030288696289
critical,6,ambiguous,short,comma,nonfinal,7,10,to,1.5772652626037598
critical,6,ambiguous,short,comma,nonfinal,7,11,succeed.,3.73121440410614
critical,6,ambiguous,long,comma,nonfinal,10,0,After,20.946901321411133
critical,6,ambiguous,long,comma,nonfinal,10,1,the,3.189235210418701
critical,6,ambiguous,long,comma,nonfinal,10,2,new,9.022818565368652
critical,6,ambiguous,long,comma,nonfinal,10,3,doctor,14.082900047302246
critical,6,ambiguous,long,comma,nonfinal,10,4,left,7.20102071762085
critical,6,ambiguous,long,comma,nonfinal,10,5,the,2.5286431312561035
critical,6,ambiguous,long,comma,nonfinal,10,6,operation,8.875579833984375
critical,6,ambiguous,long,comma,nonfinal,10,7,on,5.9462714195251465
critical,6,ambiguous,long,comma,nonfinal,10,8,the,2.546874523162842
critical,6,ambiguous,long,comma,nonfinal,10,9,brain,9.840928077697754
critical,6,ambiguous,long,comma,nonfinal,10,10,appeared,11.845566749572754
critical,6,ambiguous,long,comma,nonfinal,10,11,more,8.552367210388184
critical,6,ambiguous,long,comma,nonfinal,10,12,likely,8.369904518127441
critical,6,ambiguous,long,comma,nonfinal,10,13,to,1.266293168067932
critical,6,ambiguous,long,comma,nonfinal,10,14,succeed.,4.907068133354187
critical,6,unambiguous,short,comma,nonfinal,7,0,After,20.946901321411133
critical,6,unambiguous,short,comma,nonfinal,7,1,the,3.189235210418701
critical,6,unambiguous,short,comma,nonfinal,7,2,new,9.022818565368652
critical,6,unambiguous,short,comma,nonfinal,7,3,doctor,14.082900047302246
critical,6,unambiguous,short,comma,nonfinal,7,4,"left,",8.45671832561493
critical,6,unambiguous,short,comma,nonfinal,7,5,the,2.5653235912323
critical,6,unambiguous,short,comma,nonfinal,7,6,operation,10.639283180236816
